file_name,angle_[deg],scope_label,class,class_namefile_name,angle_[deg],scope_label,class,class_name
Depth_20240514_10119PM.tcfa/frame_0000.png,90,0,2,right
Depth_20240514_10119PM.tcfa/frame_0001.png,105.5560605335838,0,2,right
Depth_20240514_10119PM.tcfa/frame_0002.png,114.67904805676521,0,3,back-right
Depth_20240514_10119PM.tcfa/frame_0003.png,121.80315736043077,0,3,back-right
Depth_20240514_10119PM.tcfa/frame_0004.png,123.09524925223926,0,3,back-right
Depth_20240514_10119PM.tcfa/frame_0005.png,133.55431680542628,0,3,back-right
Depth_20240514_10119PM.tcfa/frame_0006.png,145.57263791494663,0,3,back-right
Depth_20240514_10119PM.tcfa/frame_0007.png,146.92934935631885,0,3,back-right
Depth_20240514_10119PM.tcfa/frame_0008.png,144.09480853613053,0,3,back-right
Depth_20240514_10119PM.tcfa/frame_0009.png,151.39984407935336,0,3,back-right
Depth_20240514_10119PM.tcfa/frame_0010.png,155.1307804222364,0,3,back-right
Depth_20240514_10119PM.tcfa/frame_0011.png,156.61068128972613,0,3,back-right
Depth_20240514_10119PM.tcfa/frame_0012.png,158.43935105697167,0,4,back
Depth_20240514_10119PM.tcfa/frame_0013.png,164.73416340698688,0,4,back
Depth_20240514_10119PM.tcfa/frame_0014.png,165.99601054098167,0,4,back
Depth_20240514_10119PM.tcfa/frame_0015.png,180,0,4,back
Depth_20240514_10119PM.tcfa/frame_0016.png,180,1,4,back
Depth_20240514_10119PM.tcfa/frame_0017.png,180,1,4,back
Depth_20240514_10119PM.tcfa/frame_0018.png,180,1,4,back
Depth_20240514_10119PM.tcfa/frame_0019.png,-156.12026461769236,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0020.png,-150.7555438285271,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0021.png,-144.94853638943445,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0022.png,-135.4435152287709,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0023.png,-126.93828795212862,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0024.png,-111.71021341870521,1,6,left
Depth_20240514_10119PM.tcfa/frame_0025.png,-97.17297261001637,1,6,left
Depth_20240514_10119PM.tcfa/frame_0026.png,-92.20848919363542,1,6,left
Depth_20240514_10119PM.tcfa/frame_0027.png,-86.66012242303373,1,6,left
Depth_20240514_10119PM.tcfa/frame_0028.png,-82.4243033472077,1,6,left
Depth_20240514_10119PM.tcfa/frame_0029.png,-85.5263157272606,1,6,left
Depth_20240514_10119PM.tcfa/frame_0030.png,-80.42249411987183,1,6,left
Depth_20240514_10119PM.tcfa/frame_0031.png,-74.74453958758441,1,6,left
Depth_20240514_10119PM.tcfa/frame_0032.png,-58.81065603727769,1,7,front-left
Depth_20240514_10119PM.tcfa/frame_0033.png,-49.89102980396471,1,7,front-left
Depth_20240514_10119PM.tcfa/frame_0034.png,-37.219653717904855,1,7,front-left
Depth_20240514_10119PM.tcfa/frame_0035.png,-26.91786770834834,1,7,front-left
Depth_20240514_10119PM.tcfa/frame_0036.png,-18.331807948098543,1,0,front
Depth_20240514_10119PM.tcfa/frame_0037.png,-15.78083567736911,1,0,front
Depth_20240514_10119PM.tcfa/frame_0038.png,-6.7517997112764965,1,0,front
Depth_20240514_10119PM.tcfa/frame_0039.png,0.8402426803028533,1,0,front
Depth_20240514_10119PM.tcfa/frame_0040.png,1.2506091604836087,1,0,front
Depth_20240514_10119PM.tcfa/frame_0041.png,4.473716089289807,1,0,front
Depth_20240514_10119PM.tcfa/frame_0042.png,10.36123109940453,1,0,front
Depth_20240514_10119PM.tcfa/frame_0043.png,14.134069261354952,1,0,front
Depth_20240514_10119PM.tcfa/frame_0044.png,26.769929179153355,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0045.png,36.267053801485,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0046.png,41.84063193901964,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0047.png,55.00477609044308,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0048.png,63.94368313276045,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0049.png,68.49181456565424,1,2,right
Depth_20240514_10119PM.tcfa/frame_0050.png,75.0077298642344,1,2,right
Depth_20240514_10119PM.tcfa/frame_0051.png,125.68341976571332,1,3,back-right
Depth_20240514_10119PM.tcfa/frame_0052.png,136.4277127819837,1,3,back-right
Depth_20240514_10119PM.tcfa/frame_0053.png,180,1,4,back
Depth_20240514_10119PM.tcfa/frame_0054.png,-163.83416051454392,1,4,back
Depth_20240514_10119PM.tcfa/frame_0055.png,-154.16540888764965,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0056.png,-147.20297191104584,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0057.png,-146.6149277151899,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0058.png,-134.2536824238251,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0059.png,-132.62822197460767,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0060.png,-120.40193292204641,1,5,back-left
Depth_20240514_10119PM.tcfa/frame_0061.png,-96.96487763926643,1,6,left
Depth_20240514_10119PM.tcfa/frame_0062.png,-100.70789061313482,1,6,left
Depth_20240514_10119PM.tcfa/frame_0063.png,-94.97096638709709,1,6,left
Depth_20240514_10119PM.tcfa/frame_0064.png,-85.48414509678851,1,6,left
Depth_20240514_10119PM.tcfa/frame_0065.png,-77.56295634727464,1,6,left
Depth_20240514_10119PM.tcfa/frame_0066.png,-61.2996449052943,1,7,front-left
Depth_20240514_10119PM.tcfa/frame_0067.png,-48.65015606636494,1,7,front-left
Depth_20240514_10119PM.tcfa/frame_0068.png,-37.225794072427924,1,7,front-left
Depth_20240514_10119PM.tcfa/frame_0069.png,-27.579990981217136,1,7,front-left
Depth_20240514_10119PM.tcfa/frame_0070.png,-21.46615174034076,1,0,front
Depth_20240514_10119PM.tcfa/frame_0071.png,-18.442149086150383,1,0,front
Depth_20240514_10119PM.tcfa/frame_0072.png,0.916540737521105,1,0,front
Depth_20240514_10119PM.tcfa/frame_0073.png,2.1923283649412064,1,0,front
Depth_20240514_10119PM.tcfa/frame_0074.png,5.98997327154063,1,0,front
Depth_20240514_10119PM.tcfa/frame_0075.png,12.252012967298604,1,0,front
Depth_20240514_10119PM.tcfa/frame_0076.png,22.82330050799661,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0077.png,34.94369993677339,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0078.png,41.61711628432862,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0079.png,51.571001790246044,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0080.png,60.7366520437904,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0081.png,67.18537246845287,1,1,front-right
Depth_20240514_10119PM.tcfa/frame_0082.png,77.58648184241673,1,2,right
Depth_20240514_10119PM.tcfa/frame_0083.png,81.88121453795331,1,2,right
Depth_20240514_10256PM.tcfa/frame_0000.png,87.73388815638602,1,2,right
Depth_20240514_10256PM.tcfa/frame_0001.png,85.62912834396609,1,2,right
Depth_20240514_10256PM.tcfa/frame_0002.png,84.60001314103162,1,2,right
Depth_20240514_10256PM.tcfa/frame_0003.png,81.18011527523596,1,2,right
Depth_20240514_10256PM.tcfa/frame_0004.png,73.88202425613065,1,2,right
Depth_20240514_10256PM.tcfa/frame_0005.png,65.09533309285379,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0006.png,64.72412253255061,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0007.png,62.89685403870931,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0008.png,59.509488747777006,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0009.png,56.426345241532914,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0010.png,41.804757407546546,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0011.png,28.036965856590182,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0012.png,18.3191831377193,1,0,front
Depth_20240514_10256PM.tcfa/frame_0013.png,17.178286384901938,1,0,front
Depth_20240514_10256PM.tcfa/frame_0014.png,9.438799709026274,1,0,front
Depth_20240514_10256PM.tcfa/frame_0015.png,4.718502053529895,1,0,front
Depth_20240514_10256PM.tcfa/frame_0016.png,-4.591842031607423,1,0,front
Depth_20240514_10256PM.tcfa/frame_0017.png,-11.705367038156187,1,0,front
Depth_20240514_10256PM.tcfa/frame_0018.png,-12.639480915201833,1,0,front
Depth_20240514_10256PM.tcfa/frame_0019.png,-12.879773933665927,1,0,front
Depth_20240514_10256PM.tcfa/frame_0020.png,-16.237094269224546,1,0,front
Depth_20240514_10256PM.tcfa/frame_0021.png,-24.408142159524083,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0022.png,-27.21005605131843,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0023.png,-39.25775348732465,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0024.png,-53.24877711386416,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0025.png,-55.91033751857605,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0026.png,-54.657309579485464,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0027.png,-58.1383286404096,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0028.png,-61.33180427356873,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0029.png,-67.1617134663938,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0030.png,-70.55721347852464,1,6,left
Depth_20240514_10256PM.tcfa/frame_0031.png,-69.92830287736416,1,6,left
Depth_20240514_10256PM.tcfa/frame_0032.png,-72.90475146392515,1,6,left
Depth_20240514_10256PM.tcfa/frame_0033.png,-80.6393434095589,1,6,left
Depth_20240514_10256PM.tcfa/frame_0034.png,-78.3180498142375,1,6,left
Depth_20240514_10256PM.tcfa/frame_0035.png,-81.01465963292634,1,6,left
Depth_20240514_10256PM.tcfa/frame_0036.png,-79.56726776221572,1,6,left
Depth_20240514_10256PM.tcfa/frame_0037.png,-97.26537194825566,1,6,left
Depth_20240514_10256PM.tcfa/frame_0038.png,-117.98600604499923,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0039.png,-129.7796747023062,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0040.png,-132.74689575133846,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0041.png,-141.10424178183797,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0042.png,-150.10112188802827,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0043.png,-155.5600609484884,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0044.png,-163.8925572727666,1,4,back
Depth_20240514_10256PM.tcfa/frame_0045.png,-168.36045297236547,1,4,back
Depth_20240514_10256PM.tcfa/frame_0046.png,-168.42665149884343,1,4,back
Depth_20240514_10256PM.tcfa/frame_0047.png,-168.26025043333885,1,4,back
Depth_20240514_10256PM.tcfa/frame_0048.png,-164.59235374253717,1,4,back
Depth_20240514_10256PM.tcfa/frame_0049.png,-164.20754100287607,1,4,back
Depth_20240514_10256PM.tcfa/frame_0050.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0051.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0052.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0053.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0054.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0055.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0056.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0057.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0058.png,164.99630369456779,1,4,back
Depth_20240514_10256PM.tcfa/frame_0059.png,165.95371399827104,1,4,back
Depth_20240514_10256PM.tcfa/frame_0060.png,164.51502475102149,1,4,back
Depth_20240514_10256PM.tcfa/frame_0061.png,164.9345370739155,1,4,back
Depth_20240514_10256PM.tcfa/frame_0062.png,163.22643752606015,1,4,back
Depth_20240514_10256PM.tcfa/frame_0063.png,160.39879200399673,1,4,back
Depth_20240514_10256PM.tcfa/frame_0064.png,161.79957958140724,1,4,back
Depth_20240514_10256PM.tcfa/frame_0065.png,153.41580169723034,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0066.png,146.92285668285248,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0067.png,141.88937037205235,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0068.png,138.57958205085427,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0069.png,129.25983324050958,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0070.png,123.9910044330807,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0071.png,116.75615394617066,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0072.png,112.0598595655864,1,2,right
Depth_20240514_10256PM.tcfa/frame_0073.png,110.49053558190461,1,2,right
Depth_20240514_10256PM.tcfa/frame_0074.png,107.0200589641588,1,2,right
Depth_20240514_10256PM.tcfa/frame_0075.png,107.54575768328442,1,2,right
Depth_20240514_10256PM.tcfa/frame_0076.png,99.99431843922937,1,2,right
Depth_20240514_10256PM.tcfa/frame_0077.png,95.4541952429902,1,2,right
Depth_20240514_10256PM.tcfa/frame_0078.png,81.62119039082305,1,2,right
Depth_20240514_10256PM.tcfa/frame_0079.png,78.24802749628267,1,2,right
Depth_20240514_10256PM.tcfa/frame_0080.png,79.72729932775749,1,2,right
Depth_20240514_10256PM.tcfa/frame_0081.png,75.2879050039434,1,2,right
Depth_20240514_10256PM.tcfa/frame_0082.png,74.99325270006969,1,2,right
Depth_20240514_10256PM.tcfa/frame_0083.png,74.12338726644478,1,2,right
Depth_20240514_10256PM.tcfa/frame_0084.png,70.42783253135848,1,2,right
Depth_20240514_10256PM.tcfa/frame_0085.png,69.33967166285154,1,2,right
Depth_20240514_10256PM.tcfa/frame_0086.png,70.20582563242357,1,2,right
Depth_20240514_10256PM.tcfa/frame_0087.png,64.99716740364697,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0088.png,63.39185629945969,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0089.png,58.62770088934838,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0090.png,56.08126513303567,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0091.png,50.69272992196356,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0092.png,42.81516003095716,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0093.png,42.026079115761604,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0094.png,39.44032285107214,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0095.png,41.63993123187583,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0096.png,38.960415534859024,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0097.png,38.55754952366384,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0098.png,27.911248329251933,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0099.png,11.461714847460165,1,0,front
Depth_20240514_10256PM.tcfa/frame_0100.png,5.482573339235202,1,0,front
Depth_20240514_10256PM.tcfa/frame_0101.png,0.43418488809705075,1,0,front
Depth_20240514_10256PM.tcfa/frame_0102.png,-1.778076346641042,1,0,front
Depth_20240514_10256PM.tcfa/frame_0103.png,-4.822541324710452,1,0,front
Depth_20240514_10256PM.tcfa/frame_0104.png,-12.142709980111995,1,0,front
Depth_20240514_10256PM.tcfa/frame_0105.png,-21.578050297108792,1,0,front
Depth_20240514_10256PM.tcfa/frame_0106.png,-20.249506063031895,1,0,front
Depth_20240514_10256PM.tcfa/frame_0107.png,-22.58071735395082,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0108.png,-18.479514025224876,1,0,front
Depth_20240514_10256PM.tcfa/frame_0109.png,-19.622466594804322,1,0,front
Depth_20240514_10256PM.tcfa/frame_0110.png,-34.48272055466258,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0111.png,-45.800102579207916,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0112.png,-48.309975501374474,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0113.png,-51.67899072222395,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0114.png,-51.58512664020446,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0115.png,-54.77358307882425,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0116.png,-57.44956329043216,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0117.png,-65.71639599979913,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0118.png,-73.41837563144351,1,6,left
Depth_20240514_10256PM.tcfa/frame_0119.png,-77.49235474421734,1,6,left
Depth_20240514_10256PM.tcfa/frame_0120.png,-72.50625056559689,1,6,left
Depth_20240514_10256PM.tcfa/frame_0121.png,-73.54713609925975,1,6,left
Depth_20240514_10256PM.tcfa/frame_0122.png,-77.8497393206544,1,6,left
Depth_20240514_10256PM.tcfa/frame_0123.png,-87.0148669645062,1,6,left
Depth_20240514_10256PM.tcfa/frame_0124.png,-94.01868859171468,1,6,left
Depth_20240514_10256PM.tcfa/frame_0125.png,-92.31598262283788,1,6,left
Depth_20240514_10256PM.tcfa/frame_0126.png,-103.62933533601256,1,6,left
Depth_20240514_10256PM.tcfa/frame_0127.png,-114.20606007815405,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0128.png,-119.01799951650639,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0129.png,-119.10521145729436,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0130.png,-127.94818983992802,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0131.png,-134.68255237884048,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0132.png,-137.3567476558426,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0133.png,-142.07954262224746,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0134.png,-153.40408409318815,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0135.png,-156.5417714854123,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0136.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0137.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0138.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0139.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0140.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0141.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0142.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0143.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0144.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0145.png,166.57849575143845,1,4,back
Depth_20240514_10256PM.tcfa/frame_0146.png,167.28430042063275,1,4,back
Depth_20240514_10256PM.tcfa/frame_0147.png,162.27935788841086,1,4,back
Depth_20240514_10256PM.tcfa/frame_0148.png,149.8520687509205,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0149.png,140.98149040855128,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0150.png,137.85857633146085,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0151.png,129.23982464489634,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0152.png,123.97596318962727,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0153.png,125.24411044104444,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0154.png,118.29952593462723,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0155.png,108.17461051737213,1,2,right
Depth_20240514_10256PM.tcfa/frame_0156.png,99.7158327180157,1,2,right
Depth_20240514_10256PM.tcfa/frame_0157.png,81.51461377327561,1,2,right
Depth_20240514_10256PM.tcfa/frame_0158.png,75.90413979889863,1,2,right
Depth_20240514_10256PM.tcfa/frame_0159.png,71.97946401520225,1,2,right
Depth_20240514_10256PM.tcfa/frame_0160.png,62.155563882554944,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0161.png,38.318892532796326,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0162.png,33.60805121038724,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0163.png,28.964250423590304,1,1,front-right
Depth_20240514_10256PM.tcfa/frame_0164.png,16.078213679643408,1,0,front
Depth_20240514_10256PM.tcfa/frame_0165.png,12.336268990124635,1,0,front
Depth_20240514_10256PM.tcfa/frame_0166.png,1.6460477021197943,1,0,front
Depth_20240514_10256PM.tcfa/frame_0167.png,-3.3559230914294256,1,0,front
Depth_20240514_10256PM.tcfa/frame_0168.png,-2.1048380273818514,1,0,front
Depth_20240514_10256PM.tcfa/frame_0169.png,-5.542532841854899,1,0,front
Depth_20240514_10256PM.tcfa/frame_0170.png,-13.20809023745634,1,0,front
Depth_20240514_10256PM.tcfa/frame_0171.png,-25.276911061587892,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0172.png,-39.35512964086578,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0173.png,-45.25163752985915,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0174.png,-45.63057628939654,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0175.png,-51.187174135744826,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0176.png,-59.34026342657569,1,7,front-left
Depth_20240514_10256PM.tcfa/frame_0177.png,-71.0079244771514,1,6,left
Depth_20240514_10256PM.tcfa/frame_0178.png,-81.78837210522573,1,6,left
Depth_20240514_10256PM.tcfa/frame_0179.png,-81.81369656727954,1,6,left
Depth_20240514_10256PM.tcfa/frame_0180.png,-80.98783390294123,1,6,left
Depth_20240514_10256PM.tcfa/frame_0181.png,-83.05051725892794,1,6,left
Depth_20240514_10256PM.tcfa/frame_0182.png,-85.63641975926312,1,6,left
Depth_20240514_10256PM.tcfa/frame_0183.png,-91.25175452521705,1,6,left
Depth_20240514_10256PM.tcfa/frame_0184.png,-95.72019899133201,1,6,left
Depth_20240514_10256PM.tcfa/frame_0185.png,-103.92926413890014,1,6,left
Depth_20240514_10256PM.tcfa/frame_0186.png,-115.06706064040966,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0187.png,-126.9957545020919,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0188.png,-133.8763895539104,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0189.png,-148.14809302851364,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0190.png,-154.24945650322957,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0191.png,-154.83011055089997,1,5,back-left
Depth_20240514_10256PM.tcfa/frame_0192.png,-168.96042133798588,1,4,back
Depth_20240514_10256PM.tcfa/frame_0193.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0194.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0195.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0196.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0197.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0198.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0199.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0200.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0201.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0202.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0203.png,180,1,4,back
Depth_20240514_10256PM.tcfa/frame_0204.png,159.6760623927567,1,4,back
Depth_20240514_10256PM.tcfa/frame_0205.png,155.98789487611776,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0206.png,157.07655766116187,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0207.png,159.3170224623953,1,4,back
Depth_20240514_10256PM.tcfa/frame_0208.png,163.79596232088508,1,4,back
Depth_20240514_10256PM.tcfa/frame_0209.png,163.6303106049158,1,4,back
Depth_20240514_10256PM.tcfa/frame_0210.png,158.53894669421624,1,4,back
Depth_20240514_10256PM.tcfa/frame_0211.png,144.8608365828487,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0212.png,129.50294719135843,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0213.png,113.03123268894521,1,3,back-right
Depth_20240514_10256PM.tcfa/frame_0214.png,103.91749026563112,1,2,right
Depth_20240514_10256PM.tcfa/frame_0215.png,87.14508367850506,1,2,right
Depth_20240514_10256PM.tcfa/frame_0216.png,74.44441628389718,1,2,right
